tipo relacao,valor da correlacao,MeSH Disease Terms Concatanados,MeSH Disease Term Concatenados
n para 1,"0,13328115709653000",Paniculite; não atualizado nodular,Cardiotegalia
n para 1,"0,12834039081480100",Rim policístico; autossômico dominante,Cardiotegalia
n para 1,"0,1179311569203860",Sarcoma; Kaposi,Cardiotegalia
n para 1,"0,17378656898899700",Scleroderma; sistêmico,Cardiotegalia
n para 1,"0,43251643471747500",Síndrome de desconforto respiratório; adulto,Cardiotegalia
n para 1,"0,1791837602612300",Síndrome de desconforto respiratório; recém-nascido,Cardiotegalia
n para 1,"0,13674844410276500",Taquicardia; ventricular,Cardiotegalia
n para 1,"0,17230458763978900",Telangiectasia; hemorrágica hereditária,Cardiotegalia
n para 1,"0,19456713038133200",Tireoidite; autoimune,Cardiotegalia
n para 1,"0,4264644917736730",Transformação celular; neoplásica,Cardiotegalia
n para 1,"0,23137460973218200",Diskinesia; induzida por drogas,Catalepsia
n para 1,"0,21961195851489200",Doença de Parkinson; secundária,Catalepsia
n para 1,"0,24921703697029000",Doenças ósseas; Desenvolvimento,Catarata
n para 1,"0,12805764584633500",Transformação celular; neoplásica,Catarata
n para 1,"0,2871451732514230",Ataque isquêmico; transitório,Cegueira
n para 1,"0,11345442260162600",Acidose; tubular renal,Cegueira noturna
n para 1,"0,5270711545882830",Doenças genéticas; ligadas ao X,Cegueira noturna
n para 1,"0,6360050511405210",Doenças oculares; hereditário,Cegueira noturna
n para 1,"0,11526485165984200",Doenças ósseas; Desenvolvimento,Cegueira noturna
n para 1,"0,4994120824434780",Glaucoma; ângulo aberto,Cegueira noturna
n para 1,"0,10534866016944500",Hepatite C; crônica,Cegueira noturna
n para 1,"0,15833435105612600",Leucemia; mielogênica; crônica; BCR-ABL POSITIVA,Cegueira noturna
n para 1,"0,11252646858470600",Neoplasias; segundo primário,Cegueira noturna
n para 1,"0,13094165089726800",Perda auditiva; neurinhaural,Cegueira noturna
n para 1,"0,10115519903484300",Raquitismo hipofosfatêmico; dominante ligado ao X,Cegueira noturna
n para 1,"0,13409191044659900",Trombose sinusal; intracraniana,Cegueira noturna
n para 1,"0,2887128209029560",Artrite; reumatóide,Celulite
n para 1,"0,22499494780881100",Carcinoma; célula renal,Celulite
n para 1,"0,249511924475279",Carcinoma; hepatocelular,Celulite
n para 1,"0,11746281440479600",Carcinoma; pulmão de células não pequenas,Celulite
n para 1,"0,16546346401126800",Colite; ulcerosa,Celulite
n para 1,"0,1169855557200620",Diabetes mellitus; tipo 2,Celulite
n para 1,"0,31010104687197000",Leucemia; mielóide,Celulite
n para 1,"0,3230190227593160",Leucemia; mielóide; aguda,Celulite
n para 1,"0,22720577561700900",Recorrência da neoplasia; local,Celulite
n para 1,"0,1971665562879850",Anormalidades; múltiplas,Ceratite
n para 1,"0,11859165528157100",Artrite; reumatóide,Ceratite
n para 1,"0,14618662282593600",Carcinoma; célula escamosa,Ceratite
n para 1,"0,3899397288611050",Doenças ósseas; Desenvolvimento,Ceratite
n para 1,"0,10258622494832900",Metabolismo; erros inatos,Ceratite
n para 1,"0,3810765290647500",Perda auditiva; neurinhaural,Ceratite
n para 1,"0,2663355322402560",Acidose; tubular renal,Chediak-Higashi Syndrome
n para 1,"0,27695679262211600",Anemia; aplástica,Chediak-Higashi Syndrome
n para 1,"0,2047669087475880",Artrite; reumatóide,Chediak-Higashi Syndrome
n para 1,"0,5139927354245120",Leucemia; linfóide,Chediak-Higashi Syndrome
n para 1,"0,5071696379089840",Leucemia; mielóide,Chediak-Higashi Syndrome
n para 1,"0,2902799765486650",Linfoma; células B.,Chediak-Higashi Syndrome
n para 1,"0,28669371408357700",Linfoma; não-Hodgkin,Chediak-Higashi Syndrome
n para 1,"0,27827188600235800",Lúpus erytematoso; sistêmico,Chediak-Higashi Syndrome
n para 1,"0,18374883510321700",Metabolismo; erros inatos,Chediak-Higashi Syndrome
n para 1,"0,20423977910383800",Telangiectasia; hemorrágica hereditária,Chediak-Higashi Syndrome
n para 1,"0,10255217299200000",Artrite; reumatóide,Chondrodyspladi apontou
n para 1,"0,3882575226499510",Carcinoma; célula basal,Chondrodyspladi apontou
n para 1,"0,24221808138194700",Doenças genéticas; ligadas ao X,Chondrodyspladi apontou
n para 1,"0,5286085825773960",Doenças ósseas; Desenvolvimento,Chondrodyspladi apontou
n para 1,"0,2615836410438450",Leucemia; linfóide,Chondrodyspladi apontou
n para 1,"0,10254242407772600",Neoplasias; induzidas por radiação,Chondrodyspladi apontou
n para 1,"0,1428140703692160",Neoplasias; segundo primário,Chondrodyspladi apontou
n para 1,"0,1588375284035620",Artrite; reumatóide,Cifose
n para 1,"0,18078408207677600",Carcinoma; célula escamosa,Cifose
n para 1,"0,15478332553211400",Carcinoma; célula renal,Cifose
n para 1,"0,12536708601523000",Carcinoma; papilar,Cifose
n para 1,"0,12503426459440100",Distrofia muscular; Emery-Dreifuss,Cifose
n para 1,"0,19120632481121900",Doenças ósseas; Desenvolvimento,Cifose
n para 1,"0,20521739260814300",Doenças ósseas; metabólicas,Cifose
n para 1,"0,14534217669453900",Leucemia; linfóide,Cifose
n para 1,"0,18047468913016500",Leucemia; mielóide,Cifose
n para 1,"0,20220216265964400",Leucemia; mielóide; aguda,Cifose
n para 1,"0,17216989389687200",Linfoma; não-Hodgkin,Cifose
n para 1,"0,16057035927396900",Metabolismo; erros inatos,Cifose
n para 1,"0,12180152489296800",Morte; repentina,Cifose
n para 1,"0,13469999870363000",Neovascularização; patológica,Cifose
n para 1,"0,3024013732755070",Osteoporose; pós-menopausa,Cifose
n para 1,"0,28511928988723400",Artrite; reumatóide,Cirrose hepática
n para 1,"0,11961838464080800",Doenças ósseas; Desenvolvimento,Cirrose hepática
n para 1,"0,26781322929253200",Doenças ósseas; metabólicas,Cirrose hepática
n para 1,"0,30768313676808200",Neoplasias; experimental,Cirrose hepática
n para 1,"0,3898666168255350",Transformação celular; neoplásica,Cirrose hepática
n para 1,"0,12330774701991000",Anormalidades; múltiplas,Cisto dermoide
n para 1,"0,18251225823774000",Artrite; reumatóide,Cisto dermoide
n para 1,"0,21460269137817500",Doenças ósseas; Desenvolvimento,Cisto dermoide
n para 1,"0,19105974877676100",Infertilidade; homem,Cisto dermoide
n para 1,"0,23333668416371600",Artrite; reumatóide,Cisto epidérmico
n para 1,"0,28964294845876600",Carcinoma; célula escamosa,Cisto epidérmico
n para 1,"0,18110319159011000",Carcinoma; célula renal,Cisto epidérmico
n para 1,"0,15994485462463600",Carcinoma; hepatocelular,Cisto epidérmico
n para 1,"0,2806114028888920",Carcinoma; papilar,Cisto epidérmico
n para 1,"0,14925187606560700",Doenças ósseas; Desenvolvimento,Cisto epidérmico
n para 1,"0,10994713594836500",Infecções por mycobacterium; atípico,Cisto epidérmico
n para 1,"0,22038368179748000",Leucemia; linfóide,Cisto epidérmico
n para 1,"0,18365045411003000",Leucemia; mielóide,Cisto epidérmico
n para 1,"0,2263575710431620",Leucemia; mielóide; aguda,Cisto epidérmico
n para 1,"0,15621086439661200",Leucemia; promielocítica; aguda,Cisto epidérmico
n para 1,"0,1494544295965200",Osteoporose; pós-menopausa,Cisto epidérmico
n para 1,"0,15078578225243100",Paraplegia espástica; hereditária,Cisto epidérmico
n para 1,"0,23211000288809200",Perda auditiva; neurinhaural,Cisto epidérmico
n para 1,"0,19814409937979400",Recorrência da neoplasia; local,Cisto epidérmico
n para 1,"0,1765183145054670",Síndromes neoplásicas; hereditárias,Cisto epidérmico
n para 1,"0,10602258095879500",Amiloidose; familiar,Cistos
n para 1,"0,13685097348538600",Anormalidades; múltiplas,Cistos
n para 1,"0,25196280428735900",Artrite; reumatóide,Cistos
n para 1,"0,20848928727884300",Doenças ósseas; Desenvolvimento,Cistos
n para 1,"0,15434334061188100",Doenças ósseas; metabólicas,Cistos
n para 1,"0,1739552288151650",Metabolismo; erros inatos,Cistos
n para 1,"0,29318718999272300",Scleroderma; sistêmico,Cistos
n para 1,"0,11193427094357800",Transformação celular; neoplásica,Cistos
n para 1,"0,1538562135692550",Anormalidades; múltiplas,Cistos aracnóides
n para 1,"0,19467626449393000",Artrite; reumatóide,Cistos aracnóides
n para 1,"0,14291991692588500",Doenças ósseas; metabólicas,Cistos aracnóides
n para 1,"0,18158195806095900",Metabolismo; erros inatos,Cistos aracnóides
n para 1,"0,23860091402274600",Perda auditiva; neurinhaural,Cistos aracnóides
n para 1,"0,32053238328109200",Acidose; lática,Citrullinemia
n para 1,"0,27133790092915700",Epilepsias; mioclônicas,Citrullinemia
n para 1,"0,393170891131569",Hipóxia-isquemia; cérebro,Citrullinemia
n para 1,"0,15458565765497500",Influenza; humano,Citrullinemia
n para 1,"0,4426229687600280",Insuficiência hepática; aguda,Citrullinemia
n para 1,"0,23623433896017300",Leucemia; linfóide,Citrullinemia
n para 1,"0,11819323150751700",Leucemia; mielogênica; crônica; BCR-ABL POSITIVA,Citrullinemia
n para 1,"0,14052726865487800",Leucemia; mielóide; aguda,Citrullinemia
n para 1,"0,4546372041481950",Leucoencefalite; hemorrágica aguda,Citrullinemia
n para 1,"0,22739572067420000",Metabolismo de aminoácidos; erros inatos,Citrullinemia
n para 1,"0,23248024403075300",Metabolismo de metal; erros inatos,Citrullinemia
n para 1,"0,21302394156801200",Metabolismo; erros inatos,Citrullinemia
n para 1,"0,11831600474001000",Neoplasias; induzidas por radiação,Citrullinemia
n para 1,"0,11410602554044700",Sarcoma; Ewing's,Citrullinemia
n para 1,"0,10122032016360700",Artrite; reumatóide,Coagulação intravascular disseminada
n para 1,"0,17842832326780200",Artrite; reumatóide juvenil,Coagulação intravascular disseminada
n para 1,"0,12808479950281400",Carcinoma; célula escamosa,Coagulação intravascular disseminada
n para 1,"0,12094715145739500",Carcinoma; hepatocelular,Coagulação intravascular disseminada
n para 1,"0,20673169707891200",Leucemia; promielocítica; aguda,Coagulação intravascular disseminada
n para 1,"0,12325608215293800",Síndrome de desconforto respiratório; adulto,Coagulação intravascular disseminada
n para 1,"0,14830878873346100",Anemia; hemolítica,Colangiocarcinoma
n para 1,"0,2025123531813050",Carcinoma; célula renal,Colangiocarcinoma
n para 1,"0,796482170848214",Carcinoma; ductal pancreático,Colangiocarcinoma
n para 1,"0,7298132670334830",Carcinoma; hepatocelular,Colangiocarcinoma
n para 1,"0,4702596895447610",Carcinoma; papilar,Colangiocarcinoma
n para 1,"0,4325270149721830",Hepatite B; crônica,Colangiocarcinoma
n para 1,"0,2601283588742310",Hipertensão; portal,Colangiocarcinoma
n para 1,"0,11877128838063400",Leucemia; mielogênica; crônica; BCR-ABL POSITIVA,Colangiocarcinoma
n para 1,"0,10628153696807200",Leucemia; mielóide,Colangiocarcinoma
n para 1,"0,15719321630315000",Leucemia; mielóide; aguda,Colangiocarcinoma
n para 1,"0,34288186927414",Linfoma; células B grandes; difuso,Colangiocarcinoma
n para 1,"0,16783313860364100",Linfoma; células B.,Colangiocarcinoma
n para 1,"0,1399245592211560",Linfoma; células T.,Colangiocarcinoma
n para 1,"0,2837969535103890",Linfoma; não-Hodgkin,Colangiocarcinoma
n para 1,"0,12686364641390800",Malária; falciparum,Colangiocarcinoma
n para 1,"0,10466057455557000",Mastocitose; sistêmica,Colangiocarcinoma
n para 1,"0,18570298023295400",Neoplasias; células germinativas e embrionário,Colangiocarcinoma
n para 1,"0,6018910371873220",Pancreatite; crônica,Colangiocarcinoma
n para 1,"0,20134081439804700",Recorrência da neoplasia; local,Colangiocarcinoma
n para 1,"0,16321340940736700",Transformação celular; neoplásica,Colangiocarcinoma
n para 1,"0,18931839213560500",Artrite; reumatóide,Colecistite
n para 1,"0,2139834320772780",Carcinoma; célula renal,Colecistite
n para 1,"0,48625047039118200",Carcinoma; hepatocelular,Colecistite
n para 1,"0,11051507101693200",Carcinoma; pulmão de células não pequenas,Colecistite
n para 1,"0,11016640429838200",Diabetes mellitus; tipo 2,Colecistite
n para 1,"0,11364333880520000",Infertilidade; homem,Colecistite
n para 1,"0,21044427058640400",Leucemia; mielóide,Colecistite
n para 1,"0,25617308338620800",Leucemia; mielóide; aguda,Colecistite
n para 1,"0,3099465767689280",Pancreatite; crônica,Colecistite
n para 1,"0,16585028985585200",Recorrência da neoplasia; local,Colecistite
n para 1,"0,20200367322350700",Artrite; reumatóide,Colelitíase
n para 1,"0,16656585755113100",Carcinoma; célula escamosa,Colelitíase
n para 1,"0,3436139808416380",Carcinoma; célula renal,Colelitíase
n para 1,"0,5223724351944630",Carcinoma; hepatocelular,Colelitíase
n para 1,"0,15659474862969600",Carcinoma; pulmão de células não pequenas,Colelitíase
n para 1,"0,21147916043232700",Diabetes mellitus; experimental,Colelitíase
n para 1,"0,3636205790332950",Diabetes mellitus; tipo 2,Colelitíase
n para 1,"0,2435630436071400",Doenças ósseas; metabólicas,Colelitíase
n para 1,"0,34601727493668800",Infertilidade; homem,Colelitíase
n para 1,"0,1467598407281470",Leucemia; linfóide,Colelitíase
n para 1,"0,1606838593759820",Leucemia; mielóide,Colelitíase
n para 1,"0,1942867340856080",Leucemia; mielóide; aguda,Colelitíase
n para 1,"0,15190461632662100",Leucemia; promielocítica; aguda,Colelitíase
n para 1,"0,30635255175871300",Linfoma; não-Hodgkin,Colelitíase
n para 1,"0,1408272131100820",Osteoporose; pós-menopausa,Colelitíase
n para 1,"0,36785072702606000",Pancreatite; crônica,Colelitíase
n para 1,"0,2224199012734490",Recorrência da neoplasia; local,Colelitíase
n para 1,"0,13800798603291200",Scleroderma; sistêmico,Colelitíase
n para 1,"0,27975498151013000",Transformação celular; neoplásica,Colelitíase
n para 1,"0,2667004910296530",Amiloidose; familiar,Colestase
n para 1,"0,2940959191079850",Anemia; hemolítica,Colestase
n para 1,"0,10280872997808900",Artrite; reumatóide,Colestase
n para 1,"0,12646329557107100",Artrite; reumatóide juvenil,Colestase
n para 1,"0,3242386081764670",Carcinoma; célula basal,Colestase
n para 1,"0,1331229028751540",Carcinoma; célula renal,Colestase
n para 1,"0,3689633844231520",Carcinoma; ductal pancreático,Colestase
n para 1,"0,43365737704604100",Carcinoma; hepatocelular,Colestase
n para 1,"0,18448511169556400",Carcinoma; papilar,Colestase
n para 1,"0,10070201950178600",Carcinoma; pequena célula,Colestase
n para 1,"0,6020913814295220",Hepatite B; crônica,Colestase
n para 1,"0,18359135310037600",Hepatite C; crônica,Colestase
n para 1,"0,14995641546268000",Insuficiência renal; crônica,Colestase
n para 1,"0,14816830516552400",Leucemia; linfóide,Colestase
n para 1,"0,13400118096831100",Leucemia; mielogênica; crônica; BCR-ABL POSITIVA,Colestase
n para 1,"0,12930827086513500",Leucemia; mielóide,Colestase
n para 1,"0,14410002691482200",Leucemia; mielóide; aguda,Colestase
n para 1,"0,14040390893160400",Leucemia; monocítica; aguda,Colestase
n para 1,"0,22953507022564200",Linfoma; não-Hodgkin,Colestase
n para 1,"0,12003511378222800",Neoplasias de mama; homem,Colestase
n para 1,"0,2512627540157340",Pancreatite; crônica,Colestase
n para 1,"0,1053688835501770",Recorrência da neoplasia; local,Colestase
n para 1,"0,1362324816326480",Rinite; alérgica; sazonal,Colestase
n para 1,"0,13775285850590100",Síndromes neoplásicas; hereditárias,Colestase
n para 1,"0,15196390198579100",Artrite; reumatóide,Colite
n para 1,"0,10613410107924500",Doenças ósseas; metabólicas,Colite
n para 1,"0,13035016066631300",Transformação celular; neoplásica,Colite
n para 1,"0,11356463238004300",Aborto; espontâneo,Colombma
n para 1,"0,21247765871797400",Aborto; habitual,Colombma
n para 1,"0,14097401267713200",Adenocarcinoma; folicular,Colombma
n para 1,"0,11229528227501200",Amiloidose; familiar,Colombma
n para 1,"0,29633689640642700",Anão; hipófise,Colombma
n para 1,"0,19264767724238500",Anormalidades; induzidas por drogas,Colombma
n para 1,"0,8507319019116580",Anormalidades; múltiplas,Colombma
n para 1,"0,18318881901158800",Ânus; imperforado,Colombma
n para 1,"0,3579103567719760",Carcinoma; célula basal,Colombma
n para 1,"0,1512895461832890",Defeitos cardíacos; congênitos,Colombma
n para 1,"0,857863474876788",Deformidades das mãos; congênitas,Colombma
n para 1,"0,5021629905388510",Deformidades de membros; congênitas,Colombma
n para 1,"0,13505710453669700",Displasia fibrosa; poliotótica,Colombma
n para 1,"0,5095441621786900",Doenças genéticas; ligadas ao X,Colombma
n para 1,"0,8751834566475080",Doenças ósseas; Desenvolvimento,Colombma
n para 1,"0,2770901287889610",Doenças renais; Cystic,Colombma
n para 1,"0,7348075940956180",Exostoses; múltiplos hereditários,Colombma
n para 1,"0,1230263340874500",Leucemia-linfoma; células T adultas,Colombma
n para 1,"0,1390197423694470",Leucemia; linfóide,Colombma
n para 1,"0,11627680173438900",Leucemia; mielogênica; crônica; BCR-ABL POSITIVA,Colombma
n para 1,"0,10014311298801900",Leucemia; monocítica; aguda,Colombma
n para 1,"0,10406270326173700",Linfoma; não-Hodgkin,Colombma
n para 1,"0,16517579218392600",Luxação do quadril; congênita,Colombma
n para 1,"0,7659596094338490",Metabolismo de aminoácidos; erros inatos,Colombma
n para 1,"0,4724117432214230",Metabolismo de metal; erros inatos,Colombma
n para 1,"0,3892366687962800",Metabolismo de purina-pirimidina; erros inatos,Colombma
n para 1,"0,7403815362394130",Metabolismo; erros inatos,Colombma
